symbol,name,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d
SOY,Soyjak,0.0004770165601469946,1951.50501235,441983.5046894969,-1.07623013,-3.86459789,1.52495002,-36.40575813,-67.88144824,-63.12055248
AMC,AMC,1.3032941555307697e-08,3274.26427361,441257.697157202,0.0,4.76487221,18.37559777,-4.14636701,32.47005692,-54.29302205
LADYF,Milady Wif Hat,1.7638607365218566e-06,939.27302993,440957.88417313516,-0.0083033,5.52078871,1.41361847,-10.71100883,-88.32470316,-87.18379188
KONO,Konomi Network,0.004392075522025313,66545.43622123,439207.5522025313,-40.71070768,-51.39051543,-33.43060004,-31.9510652,-12.76444866,-9.83473151
CLOAK,CloakCoin,0.0724778614563318,0.14495572,438662.08575692226,-0.04234995,-42.09628475,-15.97784714,0.43865791,10.2956596,-22.64194313
CFi,CyberFi Token,0.17938746268587966,51.89726172,430529.9104461112,0.73148543,24.14212787,42.39529206,40.73642207,20.07472742,27.2436355
IGU,IguVerse,0.0075137821585433235,1513251.36809288,429706.30399507115,0.74174794,13.42185519,28.11009197,-15.91920545,76.33835352,53.45798804
HAWKTUAH,Hawk Tuah (hawktuah.vip),0.0005003135680080907,423376.99587899,429629.08600639604,-5.6300095,0.06280482,-5.38327152,-28.22355318,-46.87131451,-16.190538
AWC,Atomic Wallet Coin,0.04017889168821976,1743.0924599,426043.2540850394,0.74286814,2.68589628,-5.90067652,-25.16486502,-3.46140099,-15.25074838
KINGSHIB,King Shiba,0.0012136188174006915,1128.70866863,424799.8052645119,0.00582519,-1.07162691,0.66832601,-21.26509046,6.49412063,-32.22711243
OXBT,OXBT (Ordinals),0.002121017519623794,0.0,424203.50392475876,0.00261769,-61.49820387,6.2543457,5.96056377,-4.95081526,-60.63036948
COBE,Castle of Blackwater,0.05673696038977178,1801.16688193,424118.6976689594,0.15608823,8.85949285,14.30005161,-23.12857331,-3.30055987,-0.77633833
CVTX,Carrieverse,0.002038018375962859,41338.66986424,423195.3432041483,-0.5352456,7.3506251,8.58669128,-52.54277435,-50.37467648,-77.93297739
GLCH,Glitch,0.005323966858132628,174.01339898,422099.8068855914,0.00705936,4.14424377,9.62164049,-36.56554771,-2.71757687,-33.49050375
CYC,Cyclone Protocol,16.0603902732947,315.78827711,422099.3744988345,0.0,-0.15487807,5.77329237,-28.73460311,10.27831154,19.25897492
LYM,Lympo,0.0005079302389989522,1782.87079843,419892.2038061304,0.00595026,0.0613455,11.94088674,-45.53628766,-24.91942979,-52.96024597
AART,All.Art Protocol,0.00013423479930673108,1416.777533,414460.16625954735,0.00188032,3.86216244,-4.24259887,6.83126954,19.48357581,10.50185121
STRONG,Strong,2.992965887357361,537.23570177,413834.4002790149,0.00230021,2.08675797,4.67311097,-14.59990841,19.4228524,57.77106861
EXA,Exactly Protocol,0.2179655540775504,7521.45224436,410373.1429419943,-0.2056715,-5.40693297,23.24860013,-19.82017822,-14.19974187,-44.69607765
EVAI,EVA Intelligence,0.024355899623396276,0.0,409179.1136730574,0.0,0.0,40.91337677,-22.07658249,-52.49272964,-96.85338714
TKING,Tiger King Coin,6.327021789043212e-07,1628.28389631,408725.6075721915,0.0,-1.69990912,8.90509752,-24.53771068,28.28019769,49.58954754
MRST,Mars Token,0.0011435155425563324,241059.27317401,408437.13647686894,-0.51674672,14.26217283,4.06273936,-2.76282291,10.74581602,-6.37396075
CAT,Cat Token,0.06256445114970176,0.0,408396.14927595126,0.0,0.0,-1.10966394,-17.73710738,41.06441579,75.64627141
ZCL,ZClassic,0.04395969154048865,0.0,408254.7248758133,0.21874706,3.88712127,13.07598616,-26.71335535,-3.69528163,-8.12500093
HGOLD,HollyGold,0.0867203730433176,2.09691213,406528.0249135834,0.01069373,0.06912385,124.57373866,0.75285377,-1.3965443,-14.48335534
YLD,Yield App,0.0015307846558252078,0.0,406273.81992826547,0.00755936,0.06979605,0.24366452,-0.03730682,-23.95896487,-14.2880679
BITS,Bitswift,0.10429087526431847,223.51021226,405131.9576382326,0.22655033,3.90095747,10.42396291,-79.13960003,-3.42233763,-6.79325284
FLIXX,Flixxo,0.004801164570059002,8896.09810998,404851.8396205316,0.00382043,1.13726327,1.22510959,1.24743588,-8.81445995,-5.0859648
PUMLX,PUMLx,0.003112342144282344,145875.47376975,402270.76369602606,0.00014529,-1.26788399,0.21091659,-32.6163754,-51.5812208,-45.58559603
FRTS,Fruits,1.903447160317157e-05,92026.61577344,400996.27333086956,-0.02554732,2.58432011,4.45303574,-21.51577446,-54.8015029,60.68150896
X,X,4.2556737889578603e-07,2335.30751949,399103.59931541287,-0.43172353,1.88902976,-23.74570454,-37.15634577,-7.76570354,34.19132907
PKR,POLKER,0.0020572615675856555,2080.31519083,398366.94496462337,0.00110127,-3.03776301,-4.61641121,-34.27682055,8.78540327,111.98762227
DREP,Drep [new],0.0039770278641119115,198.8740723,397702.78641119116,4.30940832,-1.25006613,1.3670245,-20.00364006,-6.6049049,-33.32596181
PAINT,MurAll,4.276271809716582e-05,53692.35503866,395914.91224474646,-0.04120286,-5.782891,-14.43693411,31.79722157,95.02975265,56.88641694
DTX,Databroker,0.004692428074521169,140.33567905,395390.0377117888,0.01069373,-0.14378918,13.55837774,1.04437486,37.93791605,452.33031585
WSG,Wall Street Games (old),4.37166315604078e-10,2246.71598728,395209.89795759105,-4.24440631,48.14028839,-29.42248227,-12.57299392,5.3312461,-28.47842554
MMIT,MangoMan Intelligent,1.091315657205675e-09,16758.66801112,394099.4418629578,-0.0001264,-19.28765686,-1.52061412,-55.72284092,-41.60721515,-58.56568539
SCOTTY,Scotty Beam,0.0008458891696803395,10785.21254831,389672.21867513185,-0.07032849,-0.69095993,0.25929045,-25.5074138,2.22031008,-14.3060274
RHYTHM,Rhythm,3.7637902206243774e-05,216.12560641,387595.11691989837,0.0,6.31543834,8.40038921,-13.66777909,-81.44462326,-81.44462326
WOOP,Woonkly,0.0016949317074859529,113915.84502935,387434.8745145886,-0.22170267,2.92617122,5.71345741,-19.70554751,-12.89312021,-13.89794269
TWURTLE,twurtle the turtle,0.00038568051380623975,310.90854349,385679.7879169447,-0.43706505,1.92200666,9.37928219,-1.19059712,-68.46895019,182.48261939
MARO,Maro,0.00038868082597809096,3204.53986096,385182.6147171057,1.25027116,23.09583669,25.65202911,68.39104862,40.56568829,-7.66776898
WFAI,WaifuAI,3.421744728367984e-09,210.24651719,384521.59935340134,0.00582519,5.68427799,7.57850474,-11.76459203,9.63040139,22.38706036
NGM,e-Money,0.01925872127681323,1037.63776092,380557.8404241146,0.00936207,9.34720449,21.65296374,-34.95806527,9.88943831,172.73780403
SELO,SELO+,0.0063328551044458305,59092.40367761,378574.05044792534,3.23461469,11.87271308,12.0650496,-9.36205497,218.58222479,-9.99789276
PAPI,Papi,4.014995063852563e-07,0.0,375402.03887733514,0.0,0.0,6.80626127,-11.12595976,23.78979338,37.36401437
TIN,Token IN,0.01795209352198673,36330.46544092,372999.407727957,0.06123815,-6.87205249,-12.42577385,-42.01613535,-2.39157766,-16.52447337
OGGY,Oggy Inu (BSC),3.44873275096e-12,224.09082589,372894.9378395145,-0.00022933,4.54611339,-7.02201581,-11.58124229,-5.581808,2.74928645
CRX,CryptEx,4.377454211749767,282.01426125,372083.6079987302,0.0,2.92273697,2.44347857,-2.74749877,19.23448617,24.69942339
WOM,Wombat Exchange,0.006304263625765085,67725.39257406,368983.34269427555,-0.36211869,2.04706253,-4.48872641,-56.60412548,28.45250184,-6.29730845
DIGG,DIGG,638.8257336441397,238.26049959,366639.03237522376,0.00582519,10.10650054,0.2135841,2.48950951,23.41108203,30.26143478
INXT,Internxt,0.32688719522888726,0.0,365882.87629652215,0.0,0.0,0.0,-1.5109207,117.00857648,154.25623517
SOV,Shib Original Vision,3.441313058246072e-09,324.12231245,365329.794263403,0.0,0.00778309,4.28175918,-24.461361,-16.71510257,-0.66408959
QSWAP,Quantum Network,3.969353831980851e-05,2577.1787519,364990.77380587097,-0.87571184,10.68208985,-72.35781727,-49.97074651,-31.06246934,-9.61053292
PLOT,PlotX,0.00546877698862169,54094.46633814,362681.4257840808,4.29723022,1.09777316,7.206838,-16.66371109,8.16043007,3.70185126
AZ,Azbit,5.18955169462867e-06,9.32536105,361972.7985516201,0.36073137,6.23763355,5.02331158,2.24944411,-1.83378271,-23.62730458
EFR,End Federal Reserve,0.00035997092155984133,4828.50528393,359962.5446765257,-0.71177993,-0.53078902,-21.07619023,-72.5343506,-97.25276889,-97.25276889
KCCPAD,KCCPAD,0.0026396764259066525,229.25113472,359376.1368930112,2.57939645,3.75850987,7.01940154,-4.12060615,7.96225514,5.36180616
KAT,Karat,0.0014019915733052906,7863.58042636,358262.958246265,0.23774381,2.78815198,2.98967668,21.09825654,82.04683897,141.92597707
JENNER,Caitlyn Jenner (ETH),0.0003699031043838933,44674.93498282,356798.4960582567,-5.11629562,8.90840191,19.6374485,-9.85436482,49.61955488,159.0808782
PNT,pNetwork,0.003995672977464357,4451.44012329,356613.25225150504,-5.05750198,-8.10674039,-25.23689114,-29.89552376,-22.28260826,-28.50916002
$MBAG,MoonBag,1.1894187111831302e-05,98055.01505708,351441.4013920368,-11.49445158,-1.276789,-16.67551716,-47.65554063,-65.49094393,-66.6894356
PVU,Plant Vs Undead,0.0011826909320192596,22006.15644,351197.1380069168,0.43901767,-0.16966465,-9.51536949,-11.81092429,-0.93952016,-19.88102768
ETHPAD,ETHPad,0.0017574750050891564,21483.77029879,350488.67873855477,0.21941287,-0.62793709,-8.06101589,-34.5385881,-19.05107097,-12.43483251
GLINT,BeamSwap,0.0003817400118320042,16159.85864043,350418.1640775258,1.62775123,2.86675692,-4.10325515,-36.90100029,13.70956749,16.43906379
CATS,GoldenCat,5.176369932740351e-07,45770.35229443,349440.01075746416,-1.90325984,2.29502947,-3.76179716,-54.88332518,-64.91511338,-94.49915579
JUICE,Juice Finance,0.0020303005635200462,252856.1443098,348760.5190675613,0.50753094,2.60768414,7.69430222,-51.83849945,-50.63394167,-54.8597752
OCTO,OctoFi,0.4361091318615201,0.0,347994.66641539364,0.08190533,0.66915202,4.89860901,-4.27405801,12.07654779,20.67443446
NRK,Nordek,0.0005447115521392512,217269.50813229,346852.10106715217,-9.09539846,-0.83988425,-0.33508807,-26.64353972,-25.52789517,-8.42459769
GMPD,GamesPad,0.005187967738928101,832.09412346,344927.55434211384,0.07214373,-4.04285576,18.41027249,4.91828109,31.71516311,40.30499509
EGG,Eggdog,0.00036182802643728505,5839.87956144,342048.5996785237,0.38348886,-4.24199549,-5.35882964,-46.59445044,-72.45407391,-74.06130082
LOWB,Loser Coin,5.6718920658240065e-06,330.3085476,341997.1692873011,1.85645401,5.56341317,6.50089205,-28.42307038,-7.22012102,-9.90860958
HORD,Hord,0.0038526088122643578,54043.1996036,341402.728571095,0.0574432,0.24575454,0.62783811,-15.84054694,-16.79956185,-23.45345335
QUINT,QUINT,0.0015012128674863207,54536.47171813,341057.162692045,-0.12686874,1.45537184,2.94848505,-23.36318642,-67.9277505,-67.58054098
SYNC,SYNC Network,0.002008798415156623,0.0,339622.11908333504,0.02596706,-0.56204456,1.09810493,-23.65636893,2.57463683,13.3747243
PERI,PERI Finance,0.03972025313339444,3565.43582098,339214.5365819705,-0.24544573,-4.72936045,-15.8620405,-61.35909263,-84.05023954,-95.02085894
CHEEMS,Cheems,8.02414829996986e-10,437076.15068361,337567.89483143203,-0.49590238,-3.05181901,11.77853001,-26.72949732,-40.93634637,-80.56923142
MTC,Moonft,1.015757944319724,245.25423588,335199.1058675646,0.0153259,7.26129161,-72.539915,-27.49115162,-4.50547181,16.68038624
KRIPTO,Kripto koin,6.167320087839862e-05,7359.18560099,334237.9121604813,0.31492967,-6.39852202,-30.29857929,-46.6822027,-43.10257459,-75.14167091
NSBT,Neutrino System Base Token,0.11776004518389233,312.6648608,333811.8536043523,0.00582519,3.86471581,12.27232778,-46.90289948,-0.4297814,-16.99407465
BTR,BTRIPS,6.667433856549204e-05,8564.51023654,333371.6928274602,-0.02777833,0.03597246,0.21147768,0.96468304,4.84308232,-0.41944931
PLASTIK,Plastiks,0.002186317742873203,177.48144902,333309.2690024446,0.0,4.39346812,-21.79411942,-39.5342643,-68.41561845,-67.49289422
HSF,Hillstone Finance,0.011017672754953963,37.26889037,330656.56637279096,0.00498979,31.94919278,19.02916054,15.32188914,-3.5933328,-85.0227391
BSHIB,Based Shiba Inu,3.633668313834122e-05,5396.20072343,328534.1637848752,3.79165406,20.06571887,8.22519124,-38.8751863,-10.10620239,-10.13049794
CONV,Convergence,8.358360670810696e-05,165950.08275242,328502.4468725862,-0.68108409,-1.54343072,15.04902115,-18.27789734,-15.37044177,-27.47748105
HPB,Hyperblox,0.0044908746938760475,565.40853564,328147.9893377881,0.00579191,-80.88152663,-28.1290932,-34.57648849,-18.34049658,55.48621617
ODIN,Odin Protocol,0.01872210535947204,11482.30705459,327055.05436671514,-0.07034247,-4.09113984,35.12107067,-1.22579466,45.99000928,14.92918125
SATA,Signata,0.00458669584561616,37.67594422,326849.939386251,0.10867484,1.20733032,9.47079134,-18.81291249,14.64255946,28.37184454
AG8,AtromG8,0.007764017453791956,3430.98184415,326088.73305926216,0.01069373,0.06912385,0.24129719,-0.03285728,-0.00236363,0.10250927
IZZY,Izzy,7.951297873183314e-07,119.07717148,325034.5158374772,0.0,-1.01321406,14.76629453,-23.29984014,-70.03185062,-6.68807723
SINK,Let that sink in,0.00042601479987123024,174833.27322792,324162.01764558326,0.12798224,-17.72193711,83.77157985,43.51483269,12.36146151,-11.21800997
KABY,Kaby Arena,0.0003531800845362276,21.25165542,322904.4578166557,0.00582519,5.10196162,3.61629225,-7.75797902,-0.56610839,-3.66284441
AVG,Avocado DAO Token,0.012665494668591388,56068.99524056,322565.02086760016,0.32192438,1.71968429,3.58069088,-25.47336317,-3.62014113,-11.61687168
PERL,PERL.eco,0.0006542650646171121,3353.06459886,321204.1763656745,0.00919317,3.38034823,15.25186598,-2.47817554,49.5351971,45.02541656
KCT,Konnect,0.000144196975001474,8170.23543508,319684.69502023765,0.11184414,19.06214057,15.55878988,-90.02915923,-89.0976901,-90.31941779
HEFI,HeFi,0.0031558424649512293,112.38300253,317143.0117638363,0.00142649,-21.07299105,-53.20906366,-71.12402352,-80.76697469,-83.89512874
$PEEP,Peepo (SOL),5.93883259589585e-06,4101.59453942,316520.8436039365,-0.18781785,-2.01126698,9.73340322,-52.01044449,-65.75155878,-42.4127462
REGENT,REGENT COIN,0.1095487679767215,1129380.22828786,315239.06950805313,-0.17847142,-0.48297131,-5.95012006,-26.4911924,-9.36151945,-51.08896019
ESD,Empty Set Dollar,0.0007060375419193621,3.43368853,314901.31850500195,0.10867484,1.20733032,9.47079134,-18.81291249,36.45720601,52.79895459
SPIRIT,SpiritSwap,0.0005284743773802301,14231.24431912,312265.9256896536,0.15321784,-9.20881583,-29.84880061,-77.18110315,-67.39178181,-77.77564428
PAPU,Papu Token,9.830838882130593e-09,1655921.52512254,311689.84521674947,-0.28617743,-16.12171466,363.83530529,336.37347126,357.28065444,19.11129993
LDOGE,LiteDoge,1.8964029e-05,0.0,311446.248267,-0.20623872,1.22327641,21.16143446,-28.28456131,96.39355742,122.2208434
SUILAMA,Suilama,3.086541672655258e-05,8826.31870914,308654.1672655258,-0.40709004,-11.89611855,-8.63877502,-45.58726089,0.85776811,-85.18714115
GOLD,Gold,0.01806932807769121,0.0,308533.9844911965,0.09158415,0.1769083,0.98356842,-3.76825794,29.55515416,25.34333747
WIF,DOGWIFHOOD,0.00030774523743662115,137.4120566,307412.92582011566,0.0,1.76071087,-3.55438057,-34.90743726,2.286815,-28.82787188
NFTART,NFT Art Finance,1.2087377272686e-11,1508.32297525,305595.1834979984,-1.36186329,1.57336341,1.84916099,-17.01435814,-13.58489862,-17.5485322
SHILL,SHILL Token,0.0008457374794119895,4276.35953546,301990.8173622579,-0.49816778,-0.2970339,-1.91707879,-24.13975416,-24.74644321,-15.61382053
FYD,FYDcoin,0.0004913160112572604,0.0,301659.6423030891,0.0,0.0,0.0,-1.7157682,29.18913686,163.46269167
OMC,Omchain,0.003229455967954367,1993.63358359,299721.78125425277,0.00547508,1.10042682,0.23891166,-34.84063122,-11.90751615,-33.26165937
WATCH,yieldwatch,0.01523125864916608,693.31263997,299683.2965201551,-0.11298842,4.80694589,4.54619937,-7.93098303,10.16896821,10.36599421
PAC,PAC Protocol,1.7155875145378533e-05,0.10379066,299249.9301608378,0.12609402,18.53391241,31.34457886,-40.94721222,80.42129116,-8.64202499
MRX,Metrix Coin,1.8045731770150457e-05,3.37792479,298955.99983873894,64.29020534,122.47428627,102.26736882,24.24703233,23.51698579,-38.04565106
DEEN,Deenar Gold,84.57634257112865,3684.93112069,298639.06561865524,0.23012793,-0.09418307,0.91362991,-0.16985048,-10.87156663,0.74836322
LOCG,LOCGame,0.0022271356039026704,430.1917984,297596.0775560809,-3.21175354,-5.61178222,-25.36946052,-31.21747292,-38.31239975,-8.43467635
GALAXIS,Galaxis,0.0009157808493228875,458355.88374122,296363.11011776153,-0.66555054,3.12935723,-5.9706273,-37.03363568,-47.36463405,-46.09189529
LABS,LABS Group,0.00013329847732652272,46039.98406489,295506.6742964399,1.60473411,-3.48975965,22.70801322,-33.70792253,15.72820264,37.23896715
SILVA,Silva Token,1.76705056517683e-10,0.71529431,295090.4700908133,0.0,4.87708203,6.48347124,-3.77821713,17.83555247,24.61869802
FOUR,4P FOUR,0.0013778252965969096,51.58303507,293844.4388103339,0.0,1.30658183,-1.53420714,43.06093985,37.17865117,-3.18215114
EQZ,Equalizer,0.005853197007982932,0.0,292659.8503991466,0.0,0.0,7.88160009,7.88160009,7.88160009,7.88160009
BIN,Binemon,0.0007005784997428057,17740.09336055,291986.2285973679,-2.66192759,-11.97162316,98.52691194,74.98869557,71.92394637,56.44077547
MEDUSA,Medusa (medusa.cx),0.0014574550796012243,78956.35567566,291491.01592024486,-0.42539006,-3.47637406,-9.26858093,42.00234526,218.72757542,68.19212746
MPH,88mph,0.61497723464215,740.9372823,286135.99275706493,0.07811136,0.97680242,12.2320833,-13.24117196,32.06958826,41.86003531
HNTR,Hunter Token / Digital Arms,0.0018609601434654828,1229.69751353,284141.56857341423,0.0,3.78663678,14.75395481,52.04520754,60.37489956,48.15591526
NetZ,MainnetZ,0.0019597176080530026,201686.66118662,280940.6442148969,0.14207817,-5.52669645,-49.10825764,39.48350894,-20.63191231,-59.72375977
SUTER,suterusu,7.227393895362857e-05,1.22542651,278618.9256237963,0.0,1.36616891,-5.21684253,-22.99376272,-59.48273719,-65.00069333
CATHEON,Artisse,0.0002851518790707429,3603.21814374,276179.37017158093,0.07358217,4.58970481,6.17638709,-2.47295448,-7.39285426,-12.70801165
PEANUT,Peanut,6.688890656588562e-07,4140.67312851,273881.27117529244,0.40918395,-2.35515564,1.61455229,-46.51876636,-92.02193533,-88.94789035
KATCHU,Katchu Coin,0.000344348983588166,791.9278713,273636.4411632489,-0.78093627,-1.31606649,-9.02265239,-60.62838086,-88.7317519,-89.52477611
PLY,Aurigami,6.622013013765117e-05,0.0,272445.8030964353,0.0,0.0,10.20228228,-25.99160415,5.84699808,-14.41709722
ORARE,OneRare Foodverse,0.005370421200737002,84.44943954,271494.7205784724,0.00547508,-1.1614182,-5.57811627,-51.21977485,-58.58398588,-49.66742612
FINA,Defina Finance,0.0027744991814538955,59641.12738982,271077.57246658544,-0.09239734,-3.0891786,9.85852573,-4.5615742,45.5463985,56.14883901
SWOP,Swop,0.07013576182999874,632.21005281,270780.4117681376,0.00582519,-6.41783916,18.39824094,0.82319742,140.44305945,111.94265678
HMQ,Humaniq,0.0013022096366572004,0.0,269744.51584813657,0.18723691,3.58567153,10.3737378,1.09680696,-51.29443793,-44.2091732
SKILL,CryptoBlades,0.3054240255507758,55005.31007899,268524.10723233205,-0.70777304,1.44397686,6.81191469,-15.2556968,3.26858445,23.14620479
BABY,Baby,2.7348079328407643e-07,23894.36138459,268422.3887059146,0.33726766,-9.35677924,34.48213621,-45.71360915,-61.5277435,-58.00194295
SPFC,Sao Paulo FC Fan Token,0.0901252278066686,67157.5533733,267712.2125626353,-0.02303693,-0.70954322,-1.45824258,-26.73685346,-23.83974236,-42.23806691
HYPER,HyperChainX,0.00046003552628726715,52744.20541812,265504.45878707943,-1.19142895,2.51657394,0.8750968,-15.99351471,-17.5459649,11.74902474
GNX,Genaro Network,0.0004057068676471396,460.15720534,263709.46397064073,0.00582519,11.14339392,-15.66527567,-37.26819083,7.35593207,-29.00196113
